SETTLEMENTDATE,RRP,charge_mw,discharge_mw,soc_mwh,revenue
2025-07-01 05:45:00,134.87979,0.0,0.0,179.1215895388421,0.0
2025-07-01 05:50:00,133.91523,0.0,0.0,179.1215895388421,0.0
2025-07-01 05:55:00,129.95499,11.111111111111304,0.0,180.0,-120.32869444444654
2025-07-01 06:00:00,167.33729,0.0,100.0,171.21589538842116,1394.4774166666664
2025-07-01 06:05:00,122.02,100.0,0.0,179.1215895388421,-1016.8333333333331
2025-07-01 06:10:00,138.567,11.111111111111304,0.0,180.0,-128.30277777778002
2025-07-01 06:15:00,156.43623,0.0,0.0,180.0,0.0
2025-07-01 06:20:00,156.39732,0.0,0.0,180.0,0.0
2025-07-01 06:25:00,167.91504,0.0,-0.0,180.0,-0.0
2025-07-01 06:30:00,197.0759,0.0,100.0,171.21589538842116,1642.2991666666665
2025-07-01 06:35:00,145.72592,100.0,0.0,179.1215895388421,-1214.3826666666664
2025-07-01 06:40:00,158.19165,11.111111111111304,0.0,180.0,-146.47375000000255
2025-07-01 06:45:00,195.87539,0.0,0.0,180.0,0.0
2025-07-01 06:50:00,196.17928,0.0,0.0,180.0,0.0
2025-07-01 06:55:00,223.94418,0.0,100.0,171.21589538842116,1866.2014999999997
2025-07-01 07:00:00,235.2,0.0,100.0,162.43179077684232,1959.9999999999995
2025-07-01 07:05:00,203.66827,0.0,100.0,153.6476861652635,1697.2355833333331
2025-07-01 07:10:00,235.2,0.0,100.0,144.86358155368467,1959.9999999999995
2025-07-01 07:15:00,237.99,0.0,100.0,136.07947694210583,1983.2499999999998
2025-07-01 07:20:00,266.96,0.0,100.0,127.295372330527,2224.666666666666
2025-07-01 07:25:00,272.49849,0.0,100.0,118.51126771894818,2270.82075
2025-07-01 07:30:00,254.04669,0.0,100.0,109.72716310736935,2117.05575
2025-07-01 07:35:00,243.97033,0.0,100.0,100.94305849579051,2033.086083333333
2025-07-01 07:40:00,237.99,0.0,100.0,92.15895388421168,1983.2499999999998
2025-07-01 07:45:00,232.1,0.0,100.0,83.37484927263286,1934.1666666666663
2025-07-01 07:50:00,235.2,0.0,100.0,74.59074466105403,1959.9999999999995
2025-07-01 07:55:00,200.02,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:00:00,200.02,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:05:00,200.02,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:10:00,196.12312,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:15:00,189.82609,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:20:00,184.43837,0.0,0.0,74.59074466105403,0.0
2025-07-01 08:25:00,139.63834,100.0,0.0,82.49643881147497,-1163.652833333333
2025-07-01 08:30:00,184.00731,0.0,0.0,82.49643881147497,0.0
2025-07-01 08:35:00,187.50888,0.0,0.0,82.49643881147497,0.0
2025-07-01 08:40:00,235.2,0.0,100.0,73.71233419989615,1959.9999999999995
2025-07-01 08:45:00,144.46576,100.0,0.0,81.61802835031709,-1203.881333333333
2025-07-01 08:50:00,147.00659,100.0,0.0,89.52372250073803,-1225.0549166666665
2025-07-01 08:55:00,137.96,100.0,0.0,97.42941665115899,-1149.6666666666665
2025-07-01 09:00:00,137.93185,100.0,0.0,105.33511080157993,-1149.4320833333331
2025-07-01 09:05:00,200.02,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:10:00,200.02,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:15:00,194.42029,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:20:00,200.02,0.0,0.0,105.33511080157993,0.0
